unique_id,ds,y,y_hat_naive2
D137,1970-06-20,1500.0,3147.6105088124605
D137,1970-06-21,5400.0,2900.0
D138,1970-09-16,3000.0,2989.9387865181343
D138,1970-09-17,3000.0,3009.530416348154
D138,1970-09-18,3000.0,2999.7765585769434
D138,1970-09-19,3000.0,3026.3859066827827
D138,1970-09-20,3000.0,3054.386781678135
D138,1970-09-21,3000.0,3076.721556363571
D138,1970-09-22,4000.0,3000.0
D138,1970-09-23,4000.0,2989.9387865181343
D138,1970-09-24,4000.0,3009.530416348154
D138,1970-09-25,4500.0,2999.7765585769434
D138,1970-09-26,4500.0,3026.3859066827827
D138,1970-09-27,4500.0,3054.386781678135
D138,1970-09-28,4500.0,3076.721556363571
D138,1970-09-29,4500.0,3000.0
D139,1970-07-09,7000.0,7184.137891782265
D139,1970-07-10,7000.0,7304.983750132155
D139,1970-07-11,7000.0,7317.397269463092
D139,1970-07-12,6500.0,7111.544650452734
D139,1970-07-13,6500.0,6749.179823810023
D139,1970-07-14,6500.0,6857.143482970427
D139,1970-07-15,6500.0,7000.0
D139,1970-07-16,6500.0,7184.137891782265
D139,1970-07-17,6500.0,7304.983750132155
D139,1970-07-18,6500.0,7317.397269463092
D139,1970-07-19,5000.0,7111.544650452734
D139,1970-07-20,5000.0,6749.179823810023
D139,1970-07-21,7000.0,6857.143482970427
D139,1970-07-22,7000.0,7000.0
D14,1972-10-03,5762.9,5683.3972169041535
D14,1972-10-04,5721.8,5682.118123501246
D14,1972-10-05,5789.5,5677.856960068856
D14,1972-10-06,5756.0,5679.315602265713
D14,1972-10-07,5805.8,5675.209018276285
D14,1972-10-08,5908.6,5676.306932747558
D14,1972-10-09,5924.0,5675.1
D14,1972-10-10,5861.3,5683.3972169041535
D14,1972-10-11,5910.9,5682.118123501246
D14,1972-10-12,6040.2,5677.856960068856
D14,1972-10-13,6075.9,5679.315602265713
D14,1972-10-14,6089.3,5675.209018276285
D14,1972-10-15,6108.7,5676.306932747558
D14,1972-10-16,6106.8,5675.1
D140,1970-05-11,4500.0,4500.0
D140,1970-05-12,4500.0,4500.0
D140,1970-05-13,4500.0,4500.0
D140,1970-05-14,4000.0,4500.0
D140,1970-05-15,4000.0,4500.0
D140,1970-05-16,4000.0,4500.0
D140,1970-05-17,4000.0,4500.0
D140,1970-05-18,4000.0,4500.0
D140,1970-05-19,4000.0,4500.0
D140,1970-05-20,4000.0,4500.0
D140,1970-05-21,2500.0,4500.0
D140,1970-05-22,3000.0,4500.0
D140,1970-05-23,3000.0,4500.0
D140,1970-05-24,3000.0,4500.0
D141,1972-03-13,1157.6,1163.621978725158
D141,1972-03-14,1153.64,1164.6214535913036
D141,1972-03-15,1161.51,1165.1676227458163
D141,1972-03-16,1165.57,1164.0443104381743
D141,1972-03-17,1164.17,1162.5840284780224
D141,1972-03-18,1167.82,1163.26917354291
D141,1972-03-19,1179.56,1162.05
D141,1972-03-20,1182.69,1163.621978725158
D141,1972-03-21,1182.88,1164.6214535913036
D141,1972-03-22,1178.99,1165.1676227458163
D141,1972-03-23,1175.02,1164.0443104381743
D141,1972-03-24,1176.9,1162.5840284780224
D141,1972-03-25,1178.84,1163.26917354291
D141,1972-03-26,1173.23,1162.05
D142,1971-12-03,1262.72,1268.1188560074536
D142,1971-12-04,1258.51,1269.071021312432
D142,1971-12-05,1267.17,1269.4762937414025
D142,1971-12-06,1271.67,1268.4376138987107
D142,1971-12-07,1270.26,1267.6095010612366
D142,1971-12-08,1274.74,1268.354424042079
D142,1971-12-09,1288.89,1267.03
D142,1971-12-10,1292.31,1268.1188560074536
D142,1971-12-11,1292.51,1269.071021312432
D142,1971-12-12,1288.26,1269.4762937414025
D142,1971-12-13,1285.11,1268.4376138987107
D142,1971-12-14,1287.82,1267.6095010612366
D142,1971-12-15,1290.28,1268.354424042079
D142,1971-12-16,1284.66,1267.03
D143,1972-03-13,1239.4,1245.4019201825984
D143,1972-03-14,1235.26,1246.4723285120658
D143,1972-03-15,1243.74,1247.033734001534
D143,1972-03-16,1248.14,1245.8451920340924
D143,1972-03-17,1246.72,1244.2847568613547
D143,1972-03-18,1251.04,1245.0066830388585
D143,1972-03-19,1264.53,1243.73
D143,1972-03-20,1267.88,1245.4019201825984
D143,1972-03-21,1268.08,1246.4723285120658
D143,1972-03-22,1263.91,1247.033734001534
D143,1972-03-23,1260.58,1245.8451920340924
D143,1972-03-24,1263.1,1244.2847568613547
D143,1972-03-25,1265.42,1245.0066830388585
D143,1972-03-26,1259.7,1243.73
D144,1971-11-06,6395.0,6492.055790434313
D144,1971-11-07,6377.2,6504.581803428723
D144,1971-11-08,6426.8,6503.967400594217
D144,1971-11-09,6441.5,6505.3657614633685
D144,1971-11-10,6438.1,6495.103980000785
D144,1971-11-11,6541.5,6493.80209416667
D144,1971-11-12,6466.8,6490.4
D144,1971-11-13,6503.2,6492.055790434313
D144,1971-11-14,6457.2,6504.581803428723
D144,1971-11-15,6548.8,6503.967400594217
D144,1971-11-16,6575.8,6505.3657614633685
D144,1971-11-17,6559.7,6495.103980000785
D144,1971-11-18,6585.6,6493.80209416667
D144,1971-11-19,6553.3,6490.4
D145,1973-11-30,8018.0,8130.511716805981
D145,1973-12-01,7995.7,8141.246818694471
D145,1973-12-02,8059.6,8143.805601447528
D145,1973-12-03,8080.8,8142.794340655513
D145,1973-12-04,8076.6,8136.15766725934
D145,1973-12-05,8206.5,8138.101915029289
D145,1973-12-06,8115.0,8134.1
D145,1973-12-07,8160.7,8130.511716805981
D145,1973-12-08,8103.0,8141.246818694471
D145,1973-12-09,8218.0,8143.805601447528
D145,1973-12-10,8251.9,8142.794340655513
D145,1973-12-11,8231.6,8136.15766725934
D145,1973-12-12,8264.2,8138.101915029289
D145,1973-12-13,8223.6,8134.1
D146,1981-10-25,364.24,349.379574487391
D146,1981-10-26,375.28,349.3982080237482
D146,1981-10-27,373.0,348.7901037354858
D146,1981-10-28,380.15,348.3161088904352
D146,1981-10-29,366.91,348.8273652522001
D146,1981-10-30,366.17,349.3162766991745
D146,1981-10-31,358.24,349.12
D146,1981-11-01,360.89,349.379574487391
D146,1981-11-02,360.52,349.3982080237482
D146,1981-11-03,356.75,348.7901037354858
D146,1981-11-04,349.22,348.3161088904352
D146,1981-11-05,358.27,348.8273652522001
D146,1981-11-06,360.52,349.3162766991745
D146,1981-11-07,356.73,349.12
D147,1981-10-25,563.95,579.8240989142816
D147,1981-10-26,566.55,580.4524066421811
D147,1981-10-27,574.9,580.933742755645
D147,1981-10-28,569.76,580.2980965983991
D147,1981-10-29,569.43,579.0924619985392
D147,1981-10-30,552.85,580.2587801582247
D147,1981-10-31,549.01,580.54
D147,1981-11-01,525.12,579.8240989142816
D147,1981-11-02,525.06,580.4524066421811
D147,1981-11-03,534.48,580.933742755645
D147,1981-11-04,521.86,580.2980965983991
D147,1981-11-05,516.01,579.0924619985392
D147,1981-11-06,529.71,580.2587801582247
D147,1981-11-07,532.09,580.54
D148,1981-10-25,12438.0,12416.582603153736
D148,1981-10-26,12474.9,12408.814747302962
D148,1981-10-27,12507.4,12398.05997664238
D148,1981-10-28,12632.9,12409.169740371792
D148,1981-10-29,12665.1,12420.944539729424
D148,1981-10-30,12198.7,12419.26939635276
D148,1981-10-31,12057.6,12416.0
D148,1981-11-01,12040.5,12416.582603153736
D148,1981-11-02,11993.9,12408.814747302962
D148,1981-11-03,11987.8,12398.05997664238
D148,1981-11-04,11896.5,12409.169740371792
D148,1981-11-05,12121.3,12420.944539729424
D148,1981-11-06,12120.6,12419.26939635276
D148,1981-11-07,12190.7,12416.0
D149,1981-10-25,10077.5,10205.446650861926
D149,1981-10-26,9790.7,10199.274453772343
D149,1981-10-27,9632.8,10191.83109773516
D149,1981-10-28,9435.7,10203.026282536171
D149,1981-10-29,9579.8,10212.626207629488
D149,1981-10-30,9350.1,10212.299407522605
D149,1981-10-31,9387.3,10209.8
D149,1981-11-01,9435.0,10205.446650861926
D149,1981-11-02,9695.1,10199.274453772343
D149,1981-11-03,9735.8,10191.83109773516
D149,1981-11-04,9612.5,10203.026282536171
D149,1981-11-05,9715.4,10212.626207629488
D149,1981-11-06,9717.5,10212.299407522605
D149,1981-11-07,9871.0,10209.8
D15,1972-10-03,7759.3,7949.217459500952
D15,1972-10-04,8354.1,7973.969990583557
D15,1972-10-05,8537.0,7943.8379957262505
D15,1972-10-06,8135.8,7949.407350495176
D15,1972-10-07,8285.0,7928.410918585621
D15,1972-10-08,8410.7,7943.519161116137
D15,1972-10-09,8616.2,7949.9
D15,1972-10-10,8304.8,7949.217459500952
D15,1972-10-11,8406.7,7973.969990583557
D15,1972-10-12,7871.2,7943.8379957262505
D15,1972-10-13,7629.7,7949.407350495176
D15,1972-10-14,7713.5,7928.410918585621
D15,1972-10-15,7595.9,7943.519161116137
D15,1972-10-16,6907.9,7949.9
D150,1972-08-12,1513.4,1513.289733475755
D150,1972-08-13,1516.7,1513.0988278427058
D150,1972-08-14,1519.6,1510.5589580183723
D150,1972-08-15,1526.2,1511.754081450233
D150,1972-08-16,1518.9,1511.6876858733406
D150,1972-08-17,1521.4,1512.05046684299
D150,1972-08-18,1526.1,1512.6
D150,1972-08-19,1523.1,1513.289733475755
D150,1972-08-20,1522.7,1513.0988278427058
D150,1972-08-21,1509.4,1510.5589580183723
D150,1972-08-22,1500.0,1511.754081450233
D150,1972-08-23,1516.6,1511.6876858733406
D150,1972-08-24,1513.5,1512.05046684299
D150,1972-08-25,1507.1,1512.6
D151,1972-08-12,6360.286445101,6358.9956183887025
D151,1972-08-13,6374.10074778,6358.461854718965
D151,1972-08-14,6386.281860972,6348.240594540176
D151,1972-08-15,6414.048619597,6353.146892409443
D151,1972-08-16,6384.171532049,6352.789918882926
D151,1972-08-17,6392.321186943,6354.588411840684
D151,1972-08-18,6412.969303957,6356.907943249
D151,1972-08-19,6400.170587698,6358.9956183887025
D151,1972-08-20,6398.587308882,6358.461854718965
D151,1972-08-21,6342.787690777,6348.240594540176
D151,1972-08-22,6303.154563771,6353.146892409443
D151,1972-08-23,6372.782223921,6352.789918882926
D151,1972-08-24,6360.744119148,6354.588411840684
D151,1972-08-25,6333.904564706,6356.907943249
D152,1981-10-25,7316.0,7409.090508922515
D152,1981-10-26,7275.9,7405.489368042767
D152,1981-10-27,7190.8,7402.956825623748
D152,1981-10-28,7215.8,7405.488468682625
D152,1981-10-29,7180.8,7411.372896698609
D152,1981-10-30,7160.7,7413.368759922839
D152,1981-10-31,7165.7,7411.1
D152,1981-11-01,7230.8,7409.090508922515
D152,1981-11-02,7316.0,7405.489368042767
D152,1981-11-03,7260.9,7402.956825623748
D152,1981-11-04,7130.7,7405.488468682625
D152,1981-11-05,7195.8,7411.372896698609
D152,1981-11-06,7200.8,7413.368759922839
D152,1981-11-07,7185.8,7411.1
D153,1981-10-25,10421.3,10552.66868755701
D153,1981-10-26,10364.3,10548.869663675008
D153,1981-10-27,10243.0,10547.39900557206
D153,1981-10-28,10278.7,10551.667266727689
D153,1981-10-29,10228.7,10557.962891356628
D153,1981-10-30,10200.2,10560.896642577352
D153,1981-10-31,10207.3,10556.8
D153,1981-11-01,10300.1,10552.66868755701
D153,1981-11-02,10421.3,10548.869663675008
D153,1981-11-03,10342.9,10547.39900557206
D153,1981-11-04,10157.4,10551.667266727689
D153,1981-11-05,10250.1,10557.962891356628
D153,1981-11-06,10257.3,10560.896642577352
D153,1981-11-07,10235.9,10556.8
D154,1981-10-25,10061.2,10129.811199180573
D154,1981-10-26,9913.6,10129.630836587203
D154,1981-10-27,10031.7,10130.858568734586
D154,1981-10-28,10237.6,10114.496758758381
D154,1981-10-29,10787.6,10110.309339082685
D154,1981-10-30,10632.6,10107.192291566324
D154,1981-10-31,10698.0,10125.3
D154,1981-11-01,10662.1,10129.811199180573
D154,1981-11-02,10704.5,10129.630836587203
D154,1981-11-03,10703.6,10130.858568734586
D154,1981-11-04,10911.6,10114.496758758381
D154,1981-11-05,10869.1,10110.309339082685
D154,1981-11-06,10903.4,10107.192291566324
D154,1981-11-07,10995.5,10125.3
D155,1981-10-25,13447.1,13526.851276816315
D155,1981-10-26,13374.4,13518.557550981974
D155,1981-10-27,13499.5,13512.655304068869
D155,1981-10-28,13313.4,13512.932269207828
D155,1981-10-29,13267.6,13519.181478135253
D155,1981-10-30,13299.3,13526.605831779485
D155,1981-10-31,13288.7,13524.6
D155,1981-11-01,13277.1,13526.851276816315
D155,1981-11-02,13223.9,13518.557550981974
D155,1981-11-03,13091.0,13512.655304068869
D155,1981-11-04,13038.4,13512.932269207828
D155,1981-11-05,13178.8,13519.181478135253
D155,1981-11-06,13267.4,13526.605831779485
D155,1981-11-07,13232.7,13524.6
D156,1981-10-25,20035.9,20131.850504840248
D156,1981-10-26,19977.5,20120.752809075533
D156,1981-10-27,19618.3,20128.996719051083
D156,1981-10-28,19815.9,20139.309246444584
D156,1981-10-29,19856.3,20135.15784995242
D156,1981-10-30,20085.3,20142.256134322397
D156,1981-10-31,19654.2,20143.7
D156,1981-11-01,19860.8,20131.850504840248
D156,1981-11-02,19375.8,20120.752809075533
D156,1981-11-03,19313.0,20128.996719051083
D156,1981-11-04,18926.8,20139.309246444584
D156,1981-11-05,19681.2,20135.15784995242
D156,1981-11-06,19209.7,20142.256134322397
D156,1981-11-07,19034.6,20143.7
D157,1981-10-25,24942.7,24674.28712038172
D157,1981-10-26,25120.5,24661.759601922604
D157,1981-10-27,25045.9,24658.862661844585
D157,1981-10-28,25063.1,24678.48256148177
D157,1981-10-29,24839.6,24672.359379374706
D157,1981-10-30,25103.3,24672.213507653178
D157,1981-10-31,25430.0,24684.8
D157,1981-11-01,25424.3,24674.28712038172
D157,1981-11-02,25447.2,24661.759601922604
D157,1981-11-03,25395.6,24658.862661844585
D157,1981-11-04,25137.7,24678.48256148177
D157,1981-11-05,25103.3,24672.359379374706
D157,1981-11-06,25137.7,24672.213507653178
D157,1981-11-07,25281.0,24684.8
D158,1981-10-25,1245.63,1246.4780015884442
D158,1981-10-26,1236.78,1245.872978158479
D158,1981-10-27,1233.2,1245.4285621847955
D158,1981-10-28,1242.12,1245.1427802063963
D158,1981-10-29,1251.36,1246.2302826722316
D158,1981-10-30,1273.3,1247.0623818715462
D158,1981-10-31,1280.98,1245.2
D158,1981-11-01,1286.25,1246.4780015884442
D158,1981-11-02,1281.91,1245.872978158479
D158,1981-11-03,1250.7,1245.4285621847955
D158,1981-11-04,1246.16,1245.1427802063963
D158,1981-11-05,1259.34,1246.2302826722316
D158,1981-11-06,1259.19,1247.0623818715462
D158,1981-11-07,1240.06,1245.2
D159,1981-10-25,7209.3,7331.174016354156
D159,1981-10-26,7191.6,7313.5899730908
D159,1981-10-27,7090.2,7316.3248491263075
D159,1981-10-28,7141.6,7319.2013369868055
D159,1981-10-29,7036.0,7325.811329415899
D159,1981-10-30,6998.4,7325.70726851642
D159,1981-10-31,6937.9,7331.900000000001
D159,1981-11-01,6989.7,7331.174016354156
D159,1981-11-02,7108.9,7313.5899730908
D159,1981-11-03,7100.4,7316.3248491263075
D159,1981-11-04,6963.7,7319.2013369868055
D159,1981-11-05,6811.0,7325.811329415899
D159,1981-11-06,6683.6,7325.70726851642
D159,1981-11-07,6626.2,7331.900000000001
D16,1972-10-03,3076.1,3083.135937482732
D16,1972-10-04,3009.7,3087.8960045277563
D16,1972-10-05,3069.7,3082.012696754712
D16,1972-10-06,3024.2,3074.1205148939507
D16,1972-10-07,3027.5,3068.035072238492
D16,1972-10-08,3015.3,3076.817095489564
D16,1972-10-09,2998.3,3076.9
D16,1972-10-10,3029.4,3083.135937482732
D16,1972-10-11,3017.0,3087.8960045277563
D16,1972-10-12,3062.8,3082.012696754712
D16,1972-10-13,3047.5,3074.1205148939507
D16,1972-10-14,3010.6,3068.035072238492
D16,1972-10-15,3031.4,3076.817095489564
D16,1972-10-16,3016.6,3076.9
D160,1982-01-29,13685.6,13744.72025389958
D160,1982-01-30,13741.3,13754.11902974134
D160,1982-01-31,13741.3,13763.922435539429
D160,1982-02-01,13685.6,13762.087594995255
D160,1982-02-02,13615.0,13755.017540860943
D160,1982-02-03,13670.8,13743.820043909931
D160,1982-02-04,13670.8,13741.3
D160,1982-02-05,13615.0,13744.72025389958
D160,1982-02-06,13733.6,13754.11902974134
D160,1982-02-07,13677.8,13763.922435539429
D160,1982-02-08,1816.7,13762.087594995255
D160,1982-02-09,1816.7,13755.017540860943
D160,1982-02-10,1821.9,13743.820043909931
D160,1982-02-11,1821.9,13741.3
D161,1982-01-29,22219.0,22187.775869151
D161,1982-01-30,22230.5,22172.302238882094
D161,1982-01-31,22264.9,22157.20727728105
D161,1982-02-01,22355.6,22150.762711134954
D161,1982-02-02,22264.9,22159.136203298534
D161,1982-02-03,22355.6,22175.234898951963
D161,1982-02-04,22355.6,22185.7
D161,1982-02-05,22264.9,22187.775869151
D161,1982-02-06,22150.1,22172.302238882094
D161,1982-02-07,22240.8,22157.20727728105
D161,1982-02-08,22240.8,22150.762711134954
D161,1982-02-09,22150.1,22159.136203298534
D161,1982-02-10,22342.9,22175.234898951963
D161,1982-02-11,22252.3,22185.7
D162,1982-01-29,20653.1,20594.105769353686
D162,1982-01-30,20557.1,20661.928588158964
D162,1982-01-31,20634.1,20656.259352341025
D162,1982-02-01,20764.2,20665.712667778294
D162,1982-02-02,20746.5,20676.203394051034
D162,1982-02-03,20722.5,20586.014612474213
D162,1982-02-04,21106.5,20581.1
D162,1982-02-05,21212.6,20594.105769353686
D162,1982-02-06,21242.9,20661.928588158964
D162,1982-02-07,21236.6,20656.259352341025
D162,1982-02-08,21501.9,20665.712667778294
D162,1982-02-09,21424.8,20676.203394051034
D162,1982-02-10,21572.6,20586.014612474213
D162,1982-02-11,21561.2,20581.1
D163,1982-01-29,17511.8,17574.148611208147
D163,1982-01-30,17547.7,17566.354718326445
D163,1982-01-31,17615.5,17553.315012170944
D163,1982-02-01,17656.2,17559.831045926934
D163,1982-02-02,17747.2,17569.44164564881
D163,1982-02-03,17751.1,17566.758470935787
D163,1982-02-04,17615.5,17597.1
D163,1982-02-05,17683.3,17574.148611208147
D163,1982-02-06,17769.5,17566.354718326445
D163,1982-02-07,17742.4,17553.315012170944
D163,1982-02-08,17823.8,17559.831045926934
D163,1982-02-09,17701.7,17569.44164564881
D163,1982-02-10,17842.2,17566.758470935787
D163,1982-02-11,17805.4,17597.1
D164,1982-01-29,9771.5,9760.994273050703
D164,1982-01-30,9853.2,9776.163408653567
D164,1982-01-31,9853.2,9747.810801227659
D164,1982-02-01,9771.5,9744.869878765696
D164,1982-02-02,9771.5,9759.526362612609
D164,1982-02-03,9853.2,9767.95718575839
D164,1982-02-04,9771.5,9771.5
D164,1982-02-05,9771.5,9760.994273050703
D164,1982-02-06,9771.5,9776.163408653567
D164,1982-02-07,9771.5,9747.810801227659
D164,1982-02-08,9689.8,9744.869878765696
D164,1982-02-09,9689.8,9759.526362612609
D164,1982-02-10,9771.5,9767.95718575839
D164,1982-02-11,9689.8,9771.5
D165,1982-01-29,10433.7,10422.40508252831
D165,1982-01-30,10520.9,10436.980888988695
D165,1982-01-31,10520.9,10406.781375091685
D165,1982-02-01,10433.7,10404.003307084882
D165,1982-02-02,10433.7,10422.38868323394
D165,1982-02-03,10520.9,10429.671573065609
D165,1982-02-04,10433.7,10433.7
D165,1982-02-05,10433.7,10422.40508252831
D165,1982-02-06,10433.7,10436.980888988695
D165,1982-02-07,10433.7,10406.781375091685
D165,1982-02-08,10346.4,10404.003307084882
D165,1982-02-09,10346.4,10422.38868323394
D165,1982-02-10,10433.7,10429.671573065609
D165,1982-02-11,10346.4,10433.7
D166,1970-04-09,3553.0,3362.732773979351
D166,1970-04-10,3629.0,3359.6481030901964
D166,1970-04-11,3699.0,3318.1048318756752
D166,1970-04-12,3699.0,3388.5234599453247
D166,1970-04-13,4399.0,3352.9269794983006
D166,1970-04-14,4399.0,3311.27220164868
D166,1970-04-15,4399.0,3340.9999999999995
D166,1970-04-16,4525.0,3362.732773979351
D166,1970-04-17,4525.0,3359.6481030901964
D166,1970-04-18,4525.0,3318.1048318756752
D166,1970-04-19,4525.0,3388.5234599453247
D166,1970-04-20,4525.0,3352.9269794983006
D166,1970-04-21,4525.0,3311.27220164868
D166,1970-04-22,4525.0,3340.9999999999995
D167,1970-04-30,6405.0,6038.689558158221
D167,1970-05-01,7164.0,6084.888522144903
D167,1970-05-02,7631.0,5969.666459722091
D167,1970-05-03,8031.0,5887.110160157386
D167,1970-05-04,8131.0,5887.005240673317
D167,1970-05-05,8281.0,6013.174868111373
D167,1970-05-06,8281.0,5995.0
D167,1970-05-07,8906.0,6038.689558158221
D167,1970-05-08,9256.0,6084.888522144903
D167,1970-05-09,9256.0,5969.666459722091
D167,1970-05-10,9256.0,5887.110160157386
D167,1970-05-11,9256.0,5887.005240673317
D167,1970-05-12,9256.0,6013.174868111373
D167,1970-05-13,9256.0,5995.0
D168,1970-05-25,1153.75,1150.5892311292987
D168,1970-05-26,1152.1875,1147.6006188579142
D168,1970-05-27,1142.5,1148.510600417073
D168,1970-05-28,1148.4375,1149.6014245779131
D168,1970-05-29,1145.625,1147.8368310819778
D168,1970-05-30,1152.1875,1149.4591644044626
D168,1970-05-31,1163.5938,1150.1562
D168,1970-06-01,1144.0625,1150.5892311292987
D168,1970-06-02,1132.5,1147.6006188579142
D168,1970-06-03,1142.8125,1148.510600417073
D168,1970-06-04,1136.5625,1149.6014245779131
D168,1970-06-05,1149.0625,1147.8368310819778
D168,1970-06-06,1154.6875,1149.4591644044626
D168,1970-06-07,1152.5,1150.1562
D169,1970-04-26,1145.625,1146.661305356787
D169,1970-04-27,1152.1875,1149.2833691182584
D169,1970-04-28,1163.5938,1148.388790233046
D169,1970-04-29,1144.0625,1148.2721979765172
D169,1970-04-30,1132.5,1147.15119769799
D169,1970-05-01,1142.8125,1147.6545274738178
D169,1970-05-02,1136.5625,1148.4375
D169,1970-05-03,1149.0625,1146.661305356787
D169,1970-05-04,1154.6875,1149.2833691182584
D169,1970-05-05,1140.4688,1148.388790233046
D169,1970-05-06,1137.0312,1148.2721979765172
D169,1970-05-07,1122.5,1147.15119769799
D169,1970-05-08,1122.5,1147.6545274738178
D169,1970-05-09,1122.5,1148.4375
D17,1972-10-03,4058.5,4032.0903820407475
D17,1972-10-04,4094.3,4040.3452679915813
D17,1972-10-05,4075.5,4036.700609568619
D17,1972-10-06,4099.5,4040.4226292653943
D17,1972-10-07,4066.0,4039.0615781721704
D17,1972-10-08,4046.4,4041.9623649808786
D17,1972-10-09,4033.1,4033.7000000000003
D17,1972-10-10,4058.1,4032.0903820407475
D17,1972-10-11,4072.9,4040.3452679915813
D17,1972-10-12,4076.8,4036.700609568619
D17,1972-10-13,4030.1,4040.4226292653943
D17,1972-10-14,4078.5,4039.0615781721704
